-36	0	0	0	0	0	1
-32	0	0	0	0	0	1
-28	0	0	0	0	0	1
-24	0	0	0	0	0	1
-20	0	0	0	0	0	1
-16	0	0	0	0	0	1
-12	0	0	0	0	0	1
-8	0	0	0	0	0	1
-4	0	0	0	-0	0	15
0	0	0	0	0	0	15
4	0	0	0	0	0	1
8	0	0	0	0	0	1
12	0	0	0	0	0	1
16	0	0	0	0	0	1
20	0	0	0	0	0	1
24	0	0	0	0	0	1
28	0	0	0	0	0	1
32	0	0	0	0	0	1
36	0	0	0	0	0	1
40	0	0	0	0	0	1
44	0	0	0	0	0	1
48	0	0	0	0	0	1
52	0	0	0	0	0	1
56	0	0	0	0	0	1
60	0	0	0	0	0	1
-56	0	0	0	0	0	1
-52	0	0	0	0	0	1
-48	0	0	0	0	0	1
-44	0	0	0	0	0	1
-40	0	0	0	0	0	1
-36	0	0	0	0	0	1
-32	0	0	0	0	0	1
-28	0	0	0	0	0	1
-24	0	0	0	0	0	1
-20	0	0	0	0	0	1
-16	0	0	0	0	0	1
-12	0	0	0	0	0	1
-8	0	0	0	0	0	1
-4	0	0	0	-0	0	15
0	0	0	0	0	0	15
4	0	0	0	0	0	1
8	0	0	0	0	0	1
12	0	0	0	0	0	1
16	0	0	0	0	0	1
20	0	0	0	0	0	1
24	0	0	0	0	0	1
28	0	0	0	0	0	1
32	0	0	0	0	0	1
36	0	0	0	0	0	1
40	0	0	0	0	0	1
44	0	0	0	0	0	1
48	0	0	0	0	0	1
52	0	0	0	0	0	1
56	0	0	0	0	0	1
60	0	0	0	0	0	1
-56	0	0	0	0	0	1
-52	0	0	0	0	0	1
-48	0	0	0	0	0	1
-44	0	0	0	0	0	1
-40	0	0	0	0	0	1
-36	0	0	0	0	0	1
-32	0	0	0	0	0	1
-28	0	0	0	0	0	1
-24	0	0	0	0	0	1
-20	0	0	0	0	0	1
-16	0	0	0	0	0	1
-12	0	0	0	0	0	1
-8	0	0	0	0	0	1
-4	0	0	0	-0	0	15
0	0	0	0	0	0	15
4	0	0	0	0	0	1
8	0	0	0	0	0	1
12	0	0	0	0	0	1
16	0	0	0	0	0	1
20	0	0	0	0	0	1
24	0	0	0	0	0	1
28	0	0	0	0	0	1
32	0	0	0	0	0	1
36	0	0	0	0	0	1
40	0	0	0	0	0	1
44	0	0	0	0	0	1
48	0	0	0	0	0	1
52	0	0	0	0	0	1
56	0	0	0	0	0	1
60	0	0	0	0	0	1
-56	0	0	0	0	0	1
-52	0	0	0	0	0	1
-48	0	0	0	0	0	1
-44	0	0	0	0	0	1
-40	0	0	0	0	0	1
-36	0	0	0	0	0	1
-32	0	0	0	0	0	1
-28	0	0	0	0	0	1
-24	0	0	0	0	0	1
-20	0	0	0	0	0	1
-16	0	0	0	0	0	1
-12	0	0	0	0	0	1
-8	0	0	0	0	0	1
-4	0	0	0	-0	0	15
0	0	0	0	0	0	15
4	0	0	0	0	0	1
8	0	0	0	0	0	1
12	0	0	0	0	0	1
16	0	0	0	0	0	1
20	0	0	0	0	0	1
24	0	0	0	0	0	1
28	0	0	0	0	0	1
32	0	0	0	0	0	1
36	0	0	0	0	0	1
40	0	0	0	0	0	1
44	0	0	0	0	0	1
48	0	0	0	0	0	1
52	0	0	0	0	0	1
56	0	0	0	0	0	1
60	0	0	0	0	0	1
-56	0	0	0	0	0	1
-52	0	0	0	0	0	1
-48	0	0	0	0	0	1
-44	0	0	0	0	0	1
-40	0	0	0	0	0	1
-36	0	0	0	0	0	1
-32	0	0	0	0	0	1
-28	0	0	0	0	0	1
-24	0	0	0	0	0	1
-20	0	0	0	0	0	1
-16	0	0	0	0	0	1
-12	0	0	0	0	0	1
-8	0	0	0	0	0	1
-4	0	0	0	-0	0	15
0	0	0	0	0	0	15
4	0	0	0	0	0	1
8	0	0	0	0	0	1
12	0	0	0	0	0	1
16	0	0	0	0	0	1
20	0	0	0	0	0	1
24	0	0	0	0	0	1
28	0	0	0	0	0	1
32	0	0	0	0	0	1
36	0	0	0	0	0	1
40	0	0	0	0	0	1
44	0	0	0	0	0	1
48	0	0	0	0	0	1
52	0	0	0	0	0	1
56	0	0	0	0	0	1
60	0	0	0	0	0	1
-56	0	0	0	0	0	1
-52	0	0	0	0	0	1
-48	0	0	0	0	0	1
-44	0	0	0	0	0	1
-40	0	0	0	0	0	1
-36	0	0	0	0	0	1
-32	0	0	0	0	0	1
-28	0	0	0	0	0	1
-24	0	0	0	0	0	1
-20	0	0	0	0	0	1
-16	0	0	0	0	0	1
-12	0	0	0	0	0	1
-8	0	0	0	0	0	1
-4	0	0	0	-0	0	15
